,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,plus_code.compound_code,plus_code.global_code,photos,opening_hours.open_now
2586,OPERATIONAL,"Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Estación de Pont de Fusta,ChIJjfkEaKtIYA0RUG6ED85zrvo,1.0,ChIJjfkEaKtIYA0RUG6ED85zrvo,"['transit_station', 'point_of_interest', 'establishment']",1,39.4813465,-0.3736328,39.48269632989273,-0.3722829701072778,39.47999667010728,-0.3749826298927222,"FJJG+GG Valencia, Spain",8CFXFJJG+GG,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110546222088358264999"">Pedro Llorente</a>'], 'photo_reference': 'Aap_uECDCBGmbseKboK3s1fVGjlA5tmN2UohX_SrbUXwgJZnjFoMH9mrDjmlq6rtGHO-4nqoLCbMVaS1YJ5ZYnFYgZOv3Nu1WPoqbKhwJkJYnWUlGLSIHfW8X0tJlU6NZqzZc9aHE_q_gJ7Zixio6ICr07X2IIiS-x7aXqwZo547mTrlBxi3', 'width': 3024}]",
2587,OPERATIONAL,"46014 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,València Sud,ChIJm5c5Gv9OYA0RHJ95SPdW_1Y,3.7,ChIJm5c5Gv9OYA0RHJ95SPdW_1Y,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",30,39.4408237,-0.4105733,39.44193807989272,-0.4097593201072777,39.43923842010728,-0.4124589798927222,"CHRQ+8Q Valencia, Spain",8CFXCHRQ+8Q,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115132392174733963465"">A Google User</a>'], 'photo_reference': 'Aap_uECHz3CLdwmklL7qovC21H9uNUH0Hwc-ovXl6whf23jTGS-ld8WTmU0dWFHRGPYzE93hcP_MOk8uDK6RPfj4TztfGcO6EvafzqdKlFMtJ5ESihZC4yZzkSL-22N4Qyl3gz-yYtKIQzCFd8p2Of5ks6abd82fEvq8-6lt772TmuxdJa9C', 'width': 1024}]",
2588,OPERATIONAL,"46007 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Estación de Bailén,ChIJS69T4DVPYA0R88DMQfqAEn8,4.0,ChIJS69T4DVPYA0R88DMQfqAEn8,"['transit_station', 'point_of_interest', 'establishment']",3,39.46397779999999,-0.3794222,39.46535417989271,-0.3780472701072777,39.46265452010727,-0.3807469298927222,"FJ7C+H6 Valencia, Spain",8CFXFJ7C+H6,"[{'height': 1229, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106605571758883927175"">Denis Frolow</a>'], 'photo_reference': 'Aap_uEBwRAR2-cNIY72yMjgniQR0xqo3JCMn9nbIkwpHwxt8pzJo3CHDEdlkPEPtxAKT0SZBqzO18cU5fmxQIBNf_napMhyxo9RJ-vNblMLIgIyO03Pcquk3pPoKjihr9Rn4ixYR_dWyQi5jOVNmO5_lDUhken6rfydLAqLyKLP3Qc1KxbMV', 'width': 2048}]",
2589,OPERATIONAL,"46011 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,La Cadena,ChIJnzsMMWVIYA0Rac4Js9NciwQ,4.6,ChIJnzsMMWVIYA0Rac4Js9NciwQ,"['transit_station', 'point_of_interest', 'establishment']",13,39.4752144,-0.3294109,39.47645287989272,-0.3277739201072778,39.47375322010728,-0.3304735798927222,"FMGC+36 Valencia, Spain",8CFXFMGC+36,"[{'height': 531, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109185068800590779382"">Javi Mendez</a>'], 'photo_reference': 'Aap_uEAR-3gUC0ivFjGXPUptDl2HHmuwWs2nvhvLRNYfdm3ZuI3qgEi6eMAJhHfSxz_7atv4oHo6kDBLdboRWac-MN_x4SP08hVLolxnt3KsJ3Lzwd51I6bTBHrWlIfSXYe2__do57llMM6H19J7Vquqb21dn8cw8q581Nns2i4le7pc3_ED', 'width': 800}]",
2590,OPERATIONAL,"46019 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Estadi del Llevant,ChIJv6J9NQVGYA0RMfxDxOoXLv0,4.3,ChIJv6J9NQVGYA0RMfxDxOoXLv0,"['transit_station', 'point_of_interest', 'establishment']",14,39.495029,-0.365176,39.49639972989272,-0.3638541701072777,39.49370007010728,-0.3665538298927222,"FJWM+2W Valencia, Spain",8CFXFJWM+2W,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111755051213288469317"">DANIEL BELTRAN MARQUES</a>'], 'photo_reference': 'Aap_uEDPoR-7Ral-9VPqP3kEtPSkOIpXoSht3j-Iy1hgVNMHYQseE37s_CwRFFIjs-584T1nd-q6cFeqRnE9FaOdge3gzpxNkc_TgitxUE5KN-fAlUa81hEwPEzqvDmCJ4XdrM132goVzhb3MlnqZTGPEdta7uxkjaqaiqYxzjHCnazw3cip', 'width': 4160}]",
2591,OPERATIONAL,"46100 Burjassot, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Estación de Empalme,ChIJ2c2Xk5BFYA0R-OmAbUJOYpY,1.6,ChIJ2c2Xk5BFYA0R-OmAbUJOYpY,"['transit_station', 'point_of_interest', 'establishment']",11,39.4995766,-0.4021083,39.50092642989272,-0.4007584701072777,39.49822677010728,-0.4034581298927222,"FHXX+R5 Burjassot, Spain",8CFXFHXX+R5,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109461532348320940281"">Victor Alandi</a>'], 'photo_reference': 'Aap_uEApY9XbCZ4xwc_CCrjtNHBGePUu4sOnUCjNa_kQJ4nM0I-PPrW1dFsUHr_szHweLDMoFfzkwmx7MrOm2wjXTxqFA-ItfDY9nYPhvtMhvCXCuwqkk0_STwj5vF89eWJ-tmoYTrO2V2Ej1lWef9DXN1_H7UoRv8TE1_4CsRAJK3_5dSgN', 'width': 1024}]",
2592,OPERATIONAL,"46022 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tarongers - Davant Acc.Pta.Prin.Universitats,ChIJ1cKyWptIYA0RPKX8KPsDqKg,3.0,ChIJ1cKyWptIYA0RPKX8KPsDqKg,"['transit_station', 'point_of_interest', 'establishment']",1,39.4801072,-0.3472289,39.48152517989273,-0.3458468201072779,39.47882552010728,-0.3485464798927223,"FMJ3+24 Valencia, Spain",8CFXFMJ3+24,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113181631526482435170"">Georgi Yakaliev</a>'], 'photo_reference': 'Aap_uEB639d-TyB7hvU0vXImp9pT908M4AsaxKvaZ-TVc2NsEkYLPGluK4MOhetS84eI21ulJxjBfx8ZWrYd2S8O8whlAgD9Mby4y17Klpt2NnYMkvtedDROcya1fs8CXQrTcNvbnz-OiU5szoSwCuSW4ykp9E6XzmoTz8WJ9Nr5bNNoAhgn', 'width': 6000}]",
2593,OPERATIONAL,"46004 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Colón,ChIJwXcLCbRIYA0RYfdKw-mGTYQ,4.1,ChIJwXcLCbRIYA0RYfdKw-mGTYQ,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",200,39.47014619999999,-0.3709278,39.47152807989272,-0.3695137701072778,39.46882842010728,-0.3722134298927222,"FJCH+3J Valencia, Spain",8CFXFJCH+3J,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110726663354115003400"">Carlos Bonilla Rosillo</a>'], 'photo_reference': 'Aap_uEBd43n6KKFiHxW6Z9HmAEkrwyNz0MpXE8FiFn2C0dw7C2tnLegcK2bi8Lc6ZwRuD8kbgAkvCZjQfunBictFcZyq0Nnojb7aEWjC32jsRwdE-JbHzFdVZ22I__eTr8v3PsjvMrIzLZxNva79jM-rhTb_EzjiKbh_AgvfhL_U9SuTsTbL', 'width': 4032}]",
2594,OPERATIONAL,"Metro Alameda, 46010 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Alameda,ChIJdZC8gbpIYA0RYizAxgTf_rE,4.3,ChIJdZC8gbpIYA0RYizAxgTf_rE,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",109,39.4735843,-0.3654685,39.47448452989271,-0.3647425499999999,39.47178487010727,-0.36745995,"FJFM+CR Valencia, Spain",8CFXFJFM+CR,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110022950048356628605"">Van Bell</a>'], 'photo_reference': 'Aap_uEBKOcMW7ol_lRDsTizHN5kfsz9rBpEB3XYN5sNsScPHMXFmgNVt2mNqlj2sbLOrQfLIbwxsw3WY5tJTuz_K_dhDwD6IDkBgbIjD4U6KLCGQSvwg_vsWAWcghzdaeRqcCAgfakonRG1iBN2N-IPyZId1LV5yxiylvmARfpfpaA-V2twy', 'width': 4032}]",
2595,OPERATIONAL,"46022 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Marítim - Serrería,ChIJH2EpSvVIYA0RbLyqZQ2K0iY,4.0,ChIJH2EpSvVIYA0RbLyqZQ2K0iY,"['transit_station', 'subway_station', 'point_of_interest', 'establishment']",116,39.4646056,-0.3378237,39.46590422989272,-0.3363263701072778,39.46320457010727,-0.3390260298927222,"FM76+RV Valencia, Spain",8CFXFM76+RV,"[{'height': 2224, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105221011737958962876"">A Google User</a>'], 'photo_reference': 'Aap_uEAnD30r9UekleRFPI4I8ZrEvsDLHBX6CozxmAc5-iZXTfgdL5rbEXGm0sbTgnNf0PBc1JqnZbPbF-cKCBbpaXDpX2W75QTVAOfTOPS19s_1GsrmS5dLQBy9C5Bh0ljOMhqIje_DoHMDR4U9yiolJh5CEK3Rg49k6MhJeXWCebv3zqIV', 'width': 2965}]",
2596,OPERATIONAL,"46021 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Catalunya - Clariano,ChIJwwlQrZ5IYA0RGSjf1UbTA2Y,0.0,ChIJwwlQrZ5IYA0RGSjf1UbTA2Y,"['transit_station', 'point_of_interest', 'establishment']",0,39.480854,-0.351791,39.48222422989272,-0.3504588201072777,39.47952457010727,-0.3531584798927221,"FJJX+87 Valencia, Spain",8CFXFJJX+87,,
2597,OPERATIONAL,"46020 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Machado,ChIJGeWKGBlGYA0RZAAM2LfzZ0M,4.1,ChIJGeWKGBlGYA0RZAAM2LfzZ0M,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",22,39.4924316,-0.3587945,39.49395712989272,-0.3572390201072777,39.49125747010727,-0.3599386798927222,"FJRR+XF Valencia, Spain",8CFXFJRR+XF,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100824696388200225810"">A. M. C.</a>'], 'photo_reference': 'Aap_uEDSblilGNZY_xWh_DK1ks2CDAM-nhJawmlfYGqQ-5aQPoMKzeTD2uvlPJ6zfpzrGnkI6837BnD7OqZObIgniXoJfMsLBES_TVt7RYhtvY16i4vVbIwcNSiyyE2xz_c825sFag18nEtmPVCFsBYw8VEm2Ywmrzz3xbGJdOumstrTFR6f', 'width': 4032}]",
2598,OPERATIONAL,"46009 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sagunt,ChIJ_UvU4v9FYA0RYKYUyLQs2HE,4.0,ChIJ_UvU4v9FYA0RYKYUyLQs2HE,"['transit_station', 'point_of_interest', 'establishment']",16,39.4865097,-0.3755391,39.48786787989273,-0.3741857701072777,39.48516822010728,-0.3768854298927222,"FJPF+JQ Valencia, Spain",8CFXFJPF+JQ,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102598621247686077490"">A Google User</a>'], 'photo_reference': 'Aap_uEA8C_yT8_ipUe5X4Ua_qnOx_-AXp8X3aOd1deIGhf_2R1Puk2wxXexgUCOsoSKhRDqBvWGsfNRSiUfPv-IZKc45SR0Oxtyw4o8bX_FOMpe3XN124NSEPtM93W-FYYZVB8aW_mXkg5Jb75Ra8I4b8QxfD-RWlY_ET60ccV4XbGX6B0Tj', 'width': 3456}]",
2599,OPERATIONAL,"46021 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Amistat-Casa de Salut,ChIJTQ3x4ZNIYA0RnaeAVYrB6xs,4.1,ChIJTQ3x4ZNIYA0RnaeAVYrB6xs,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",35,39.4703311,-0.3503945,39.47157542989272,-0.3487141201072778,39.46887577010727,-0.3514137798927223,"FJCX+4R Valencia, Spain",8CFXFJCX+4R,"[{'height': 3284, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118131938628019996837"">sabrina cattaneo</a>'], 'photo_reference': 'Aap_uECsmE19LySsQH1CHIZF9y2QuTjIOGeCE4rD2XVVALVUegDMF1j1nXnpt0HuKu3jb5uCBwmrt0oX1JJ1EgAGd7e9vTzGhgzihGslTSAJtSEmvw1gA9kFfPtqJFfqbo1Mk3eM2XGMIcyH6H9-yjHkthwDSCPoSU-Oj9_WP_prCHNyHUgo', 'width': 4335}]",
2600,OPERATIONAL,"46011 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,La Cadena,ChIJnzsMMWVIYA0Rac4Js9NciwQ,4.6,ChIJnzsMMWVIYA0Rac4Js9NciwQ,"['transit_station', 'point_of_interest', 'establishment']",13,39.4752144,-0.3294109,39.47645287989272,-0.3277739201072778,39.47375322010728,-0.3304735798927222,"FMGC+36 Valencia, Spain",8CFXFMGC+36,"[{'height': 531, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109185068800590779382"">Javi Mendez</a>'], 'photo_reference': 'Aap_uEBh_X5ftwPvZubTNfeM7IwhVCEXc5n8tbLqn175QbBfrOwA2MwC8CGtNvVbzqyiI-EwA55U9jQkE9x6Y350_Plu3Kyv31hUWfYMY0bE0lmVfy_KCIwLaH5fBfRI3ymIjiQVWLXPRQVbg5nx743lBWREJZVnYMo69vdROuqEo_wLhun6', 'width': 800}]",
2601,OPERATIONAL,"46022 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tarongers,ChIJJ1xoVYZIYA0RiuhvJUUCgjQ,4.4,ChIJJ1xoVYZIYA0RiuhvJUUCgjQ,"['transit_station', 'point_of_interest', 'establishment']",9,39.4781468,-0.3395805,39.47948892989272,-0.3382167201072778,39.47678927010728,-0.3409163798927222,"FMH6+75 Valencia, Spain",8CFXFMH6+75,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112526441125764715191"">Adrià Martínez Buitrago</a>'], 'photo_reference': 'Aap_uEApQYjCW-44X1--WMLYm5jcrFthozEvOmMpLM8AZ4PbuDwjC5nsxwYhHn-rzD6M0n8IrM10-KM9E_jcYI1UVOFn6gL7YmmW98RoXzm9QX2S4o4jyz7gxKa7wnJhEqHme9d_QAqNBKYC4euL0ekN5ujt9LultSfNthrLNklzaEVPz6kK', 'width': 4000}]",
2602,OPERATIONAL,"46011 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Fausto Elio (impar) - Universitat Politècnica,ChIJVRYYcnxIYA0R2FfUPERdBBk,0.0,ChIJVRYYcnxIYA0R2FfUPERdBBk,"['transit_station', 'point_of_interest', 'establishment']",0,39.47921100000001,-0.3330041,39.48055752989272,-0.3316207701072778,39.47785787010728,-0.3343204298927222,"FMH8+MQ Valencia, Spain",8CFXFMH8+MQ,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113181631526482435170"">Georgi Yakaliev</a>'], 'photo_reference': 'Aap_uEBrN639xNyHbF8AQ-FnIokjhPoft-RwaPFQ5oI65DZR69KvARux-FJ-QE7w1qBUSpxPbHOkLxGe72-88-_GUgzxbqO58AQ-5UbiS1_EAFbgSMlf2qiA__5GKt9bZATULo-LYj5pxbfs6fLIfbt33lkTn8ERbbAvXV7a2yjFJtRGFZDL', 'width': 6000}]",
2603,OPERATIONAL,"46011 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Beat Juan Grande - Sant Joan de Déu,ChIJd2kg5HpIYA0RJSyfzGmzbnU,0.0,ChIJd2kg5HpIYA0RJSyfzGmzbnU,"['transit_station', 'point_of_interest', 'establishment']",0,39.4772465,-0.3297609,39.47859752989272,-0.3284796701072777,39.47589787010728,-0.3311793298927221,"FMGC+V3 Valencia, Spain",8CFXFMGC+V3,,
2604,OPERATIONAL,"46022 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Serrería,ChIJtQFZw3xIYA0R117xQLKE-_U,4.1,ChIJtQFZw3xIYA0R117xQLKE-_U,"['transit_station', 'point_of_interest', 'establishment']",9,39.4766924,-0.3345288,39.47794792989272,-0.3329136201072778,39.47524827010728,-0.3356132798927222,"FMG8+M5 Valencia, Spain",8CFXFMG8+M5,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108172869794857910833"">Loïc Bailly</a>'], 'photo_reference': 'Aap_uECk3lonnVaTNMoSWqTvEOUpvs96HV_u9M26pAmOF60eRWwhZsRF7ZDJt9wpnQv3xoGCksORhYx8tq9HREViSKEsrsVJTb8KGD23kKN9tlQuQTgdkY1zBJ4rX2Za0EbVdidQ5_KsxxT-2mae1dOHRLEtEpCvQO2irrmyfBCvnFmJQ8JX', 'width': 3456}]",
2605,OPERATIONAL,"46011 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dr. Lluch,ChIJT5fgGGZIYA0Rp5iw_dpMl1w,2.9,ChIJT5fgGGZIYA0Rp5iw_dpMl1w,"['transit_station', 'point_of_interest', 'establishment']",14,39.4684239,-0.3280889,39.46977037989272,-0.3267995201072777,39.46707072010727,-0.3294991798927221,"FM9C+9Q Valencia, Spain",8CFXFM9C+9Q,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102652168057146345282"">Badits Marcell</a>'], 'photo_reference': 'Aap_uEBZFJbqx0z1dlLD3k-LqspbteiCSzbnoiHJXx509-FBFE9LBZ7c_A_fio9QU-Yowwz9-ix_azvdSLU4Tv8afHdzYQSNBQJqu4QVXbLmPwctysPEnL4x2rgBduO--HEtKHcMemBS6EPJwLeRTrbcE6L1G0zlqP3umCc6B2bXsVz5WlcU', 'width': 3264}]",
2606,OPERATIONAL,"46007 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pl. Espanya,ChIJD43ay0lPYA0RPjp5DS9Rmlg,4.2,ChIJD43ay0lPYA0RPjp5DS9Rmlg,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",84,39.4661462,-0.3816775,39.46746377989272,-0.3804328201072778,39.46476412010728,-0.3831324798927223,"FJ89+F8 Valencia, Spain",8CFXFJ89+F8,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103214046204366224237"">Juan Dapena</a>'], 'photo_reference': 'Aap_uEC7y6aij4uqLwh_eIPGpEe-caJ8N-CPV0qgP_5-ifZLXZ_Ot7dhcaMVKTnf-k98VlwPRvLhAR96cpxf0aKmnroVp94QrA8OeNfxzWCxV0M4U1sf0T3my-eRq5qo0KRt9KbEiFuodsUp0KwjHers8Z6NNwHwcsSFdeO8X2foU_ebaLme', 'width': 4000}]",
2607,OPERATIONAL,"46014 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,València Sud,ChIJm5c5Gv9OYA0RHJ95SPdW_1Y,3.7,ChIJm5c5Gv9OYA0RHJ95SPdW_1Y,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",30,39.4408237,-0.4105733,39.44193807989272,-0.4097593201072777,39.43923842010728,-0.4124589798927222,"CHRQ+8Q Valencia, Spain",8CFXCHRQ+8Q,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115132392174733963465"">A Google User</a>'], 'photo_reference': 'Aap_uEDe1ANq_Swft4gJze5GyDU68TlWvPTZbw16-lzGKpHAwc_wNj_XwOOgqnfDHZRFPFZ8C4bSt0Q42WYKKYgyVICOZjyYC3Yx4tGy9LYo5MjjnBNxxrpdhyLJkizH7_MaA6_TTB4wew_EJ9QbhJupHfLipoTu6dkTus7DcfP3U9CpTL10', 'width': 1024}]",
2608,OPERATIONAL,"46022 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Marítim - Serrería,ChIJH2EpSvVIYA0RbLyqZQ2K0iY,4.0,ChIJH2EpSvVIYA0RbLyqZQ2K0iY,"['transit_station', 'subway_station', 'point_of_interest', 'establishment']",116,39.4646056,-0.3378237,39.46590422989272,-0.3363263701072778,39.46320457010727,-0.3390260298927222,"FM76+RV Valencia, Spain",8CFXFM76+RV,"[{'height': 2224, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105221011737958962876"">A Google User</a>'], 'photo_reference': 'Aap_uEAvkvqXmnShPE1DKoKAUBweYt6phUr_OXrUlPLpc8EkQZ96Qqa_QrtZiuoxQ790-id_Ep1yXW4HFYfqXCHVJ7TZuQ20o_7J8HY9rTwKEx37CX7LbB61i10zPVRtbfXFtgCDEGeLv8Gf7Ee8cdTm_MTVPfn_4cuIczXYah9XNBm38nVn', 'width': 2965}]",
2609,OPERATIONAL,"46022 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Universitat Politècnica,ChIJ67I_DpxIYA0RMMUuqBa9iYk,3.9,ChIJ67I_DpxIYA0RMMUuqBa9iYk,"['transit_station', 'point_of_interest', 'establishment']",10,39.4812458,-0.3499899,39.48254552989272,-0.3487685701072777,39.47984587010728,-0.3514682298927221,"FMJ2+F2 Valencia, Spain",8CFXFMJ2+F2,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109185068800590779382"">Javi Mendez</a>'], 'photo_reference': 'Aap_uEDm7wsXpYN1bzVedsuodCb5IkZbn7gW4EbInhs6UAtZRtQKCQ37hN1j_2kLLrHWj47OHGubokr4OuDe6xzEDOXrihGbER5z290ChBPL7Vh62JZwvnaDueXWmS48UrS4gmjMWiYBNYhSj2r6FGu6G8T-IZxzx6z20MXsW4Gek9UAiavJ', 'width': 720}]",
2610,OPERATIONAL,"46011 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Eugenia Viñes,ChIJrXIArm9IYA0RLPDvQ4y9bBQ,3.9,ChIJrXIArm9IYA0RLPDvQ4y9bBQ,"['transit_station', 'point_of_interest', 'establishment']",10,39.4739085,-0.3256479,39.47514972989273,-0.3242242701072777,39.47245007010728,-0.3269239298927222,"FMFF+HP Valencia, Spain",8CFXFMFF+HP,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111592556862525196639"">Olena Osokina</a>'], 'photo_reference': 'Aap_uEDRGGEcnosdZo8cvJzpe1JnJLP9xaf-1pNYFYs4732vKlI55Wc0SJ8kR2xjlWQq1GPVOs29V7xI-dh650kAIZcb3nuYcj4eEwgX_hgk7jFBjXdVKIrStHF6uYeU5M09pABx9NO4efTwRlrzVaEGF3LzrkCeZ93n875NPyC8Heu2LNol', 'width': 4128}]",
2611,OPERATIONAL,"46007 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Estación de Bailén,ChIJS69T4DVPYA0R88DMQfqAEn8,4.0,ChIJS69T4DVPYA0R88DMQfqAEn8,"['transit_station', 'point_of_interest', 'establishment']",3,39.46397779999999,-0.3794222,39.46535417989271,-0.3780472701072777,39.46265452010727,-0.3807469298927222,"FJ7C+H6 Valencia, Spain",8CFXFJ7C+H6,"[{'height': 1229, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106605571758883927175"">Denis Frolow</a>'], 'photo_reference': 'Aap_uEDuBHjKJydr3clUspb-ZjOTJPLfsj8QSbw_o27CzALPcX0e8_FnEPIBevm4MBCcM6oVxC-3cpjJMbLw6Tm0fTrZLr7M49MGK2e28sbXlEiC2M7heuSJTj9TFQtwAUhGmLMLkdiHL-74GuWg4yMpKCQG_0MoaRe3OYBYNDRpu5zZYbXk', 'width': 2048}]",
