,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,price_level,permanently_closed
607,OPERATIONAL,"Carrer Font de Sant Lluís, 24, 46900 Torrent, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Monte Vedat,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101717355286647676995"">Ana g Mora ds</a>'], 'photo_reference': 'Aap_uEAsjQGP_GgQKwW17f64hIXv4xCANuE8F8duFfESHTQ8MEUkRzqrkqb3fPF4yte9-zEOUkWW75GN8HLUL7kSSCl-7Wx-2CpP0cZT7oJh0aglj6yv5JNYJPldcLQkNs81nQPunpD-ctlQMZfptNZnky7DP2DsXK7ADl0g1zzPvejYET0k', 'width': 3024}]",ChIJ88Qpt3VRYA0RoPypRao0NNU,3.8,ChIJ88Qpt3VRYA0RoPypRao0NNU,"['restaurant', 'food', 'point_of_interest', 'establishment']",887,39.4182777,-0.48983,39.41958962989273,-0.4884223201072778,39.41688997010728,-0.4911219798927222,True,CG96+83 Torrent,8CFXCG96+83,1.0,
608,OPERATIONAL,"Carrer de l'Hospital, 2, 46001 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bar Restaurante Dolores,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110908417791685946262"">Rocío Rodríguez</a>'], 'photo_reference': 'Aap_uEDHRP0KM_RABKAwGMwKcFksz0mNnHAyUkQk9Bduc53JBNMGkFbwcW-tgYguBnJ4ECkTMTf4agjzHYP5HulXodO00m6f3_1vyVyP4gJb-aFSrUDd21TVos5bQ7raAxnj3_p5EDrFEZUnQ5E_oTyjtqJqV0TZYedlLclQ4onqnYvoxu6H', 'width': 1024}]",ChIJYWhHYA5PYA0RBxZ--Ly4m9A,2.8,ChIJYWhHYA5PYA0RBxZ--Ly4m9A,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",67,39.4713157,-0.3802004,39.47258067989272,-0.3786133201072777,39.46988102010727,-0.3813129798927222,True,FJC9+GW Valencia,8CFXFJC9+GW,,
609,OPERATIONAL,"Plaça del Carme, 6, 46003 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurant Yuso,"[{'height': 750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116163017080038774215"">Maria b</a>'], 'photo_reference': 'Aap_uEDUvL-WC05DxHN8-hRu42QOnwKXO7-0yKcCo6mK3q2Vt95d_C_fAssBYfudJLzhVEdK6imyT5J-6X7YYs8dqP_OA5Av7O3vbxh-nl0KoBn_03YakLpg4fXP1bEeu9QRTNUNzsp1gmS8ttRJPVJ2K_aqhJ-1OUKrgy5o469OeGPPCwrD', 'width': 1333}]",ChIJi-newlNPYA0RXxuhFg7XaOw,4.4,ChIJi-newlNPYA0RXxuhFg7XaOw,"['restaurant', 'food', 'point_of_interest', 'establishment']",939,39.4791803,-0.378915,39.48051907989272,-0.3779462701072777,39.47781942010727,-0.3806459298927222,True,FJHC+MC Valencia,8CFXFJHC+MC,2.0,
610,OPERATIONAL,"Carrer dels Cavallers, 4, 46001 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tarin's Restaurante,"[{'height': 2176, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106695838120115146106"">Juan Isytec</a>'], 'photo_reference': 'Aap_uEDopbzGp5vaWm4euK1vce3SPIsX8rCcW8bLGqG2-vj9IFGL_kFxCtENyJYxUMEI7xT5mpBXxtZQh_pH3GYM7fll7NJoFWbz_8In0zmA3L7okS0aoW8BeKYalDGWSV9RyMYXIEFWvNAtsySr20sXlm8UPWHchIBA3IAy9TuJL-9aFjVp', 'width': 4608}]",ChIJt3Vwi1JPYA0R2sKMYERwc3s,3.8,ChIJt3Vwi1JPYA0R2sKMYERwc3s,"['restaurant', 'food', 'point_of_interest', 'establishment']",633,39.4766486,-0.3769325,39.47800302989272,-0.3757673201072778,39.47530337010728,-0.3784669798927222,True,FJGF+M6 Valencia,8CFXFJGF+M6,2.0,
611,OPERATIONAL,"Carrer del General San Martín, 3, 46004 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Veranda,"[{'height': 1993, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112021895305035967913"">NANCY OSORIO</a>'], 'photo_reference': 'Aap_uEBkv20XgHyiJROpksTGdx3f1fNUuqYhZoa61McBaTmOiCQlT-Y61nCBHJKX-9bmXDoP2tZqwYX522U8sJZXDomA07oPx9OQNk5nq37SQ9lUcasZf8LqWIigIxYVIZml1EUI6FqJ6sVGIF4mvXuOz7lHVINtvIpIu-XuuJeBw33aFyr6', 'width': 1153}]",ChIJsdxklUpPYA0RdypsfKeJ4ro,3.9,ChIJsdxklUpPYA0RdypsfKeJ4ro,"['restaurant', 'food', 'point_of_interest', 'establishment']",260,39.4656372,-0.375915,39.46692077989272,-0.3745923201072778,39.46422112010728,-0.3772919798927222,True,FJ8F+7J Valencia,8CFXFJ8F+7J,1.0,
612,OPERATIONAL,"Paseo marítimo de la Malvarrosa, módulo 8, 46011 València",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Novamar,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114443068806647379730"">A Google User</a>'], 'photo_reference': 'Aap_uECc9d6bF8L0vFaBhkxu7820pBofUmDaqXWJxJa1ELpRCzU6Dm3X6P04vdfLjXelcl-8XsnW17xgCT6Daxb0nv8I2U8qV-2W0tjYfA1eG8fc4bVEUmFOb1ca00NupM-YiMrQEbPJoxsgt0_VR2aQF_RsN0TF-2L1yvz-BgSCugR1jUEL', 'width': 3840}]",ChIJSSt2aAdJYA0Rh0kOXDOTTpU,4.2,ChIJSSt2aAdJYA0Rh0kOXDOTTpU,"['restaurant', 'food', 'point_of_interest', 'establishment']",411,39.4788524,-0.3245021,39.48020222989273,-0.3231522701072778,39.47750257010728,-0.3258519298927222,True,FMHG+G5 Valencia,8CFXFMHG+G5,,
613,OPERATIONAL,"Plaça de la Sequiota, 5, 46012 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante La Albufera,"[{'height': 9000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113384375803610709622"">Paola Ocejo</a>'], 'photo_reference': 'Aap_uEAA5S45Wl-_ofBEgy0lHafoYsmZVCOoMgvZ5RCTEfyGRFmOX_3PG4X2LPclZ89I6Ttn6RxfU8HGwQrWnDIAKzQRBDBUA0S5py02P9uNHFA47-eFaZZ2fxJ7UWO8zZVFA1RBkBLPihdOM5dwk3gJ2dfX7Ul1fJTq8rhv-sDKJrpZq2un', 'width': 12000}]",ChIJMfXOCEi1YQ0RWij9y0xAVVk,4.2,ChIJMfXOCEi1YQ0RWij9y0xAVVk,"['restaurant', 'food', 'point_of_interest', 'establishment']",2462,39.3103145,-0.3176091,39.31168387989272,-0.3163068701072778,39.30898422010728,-0.3190065298927222,True,8M6J+4X Valencia,8CFX8M6J+4X,2.0,
614,OPERATIONAL,"Carrer de l'Escultor Garcia Mas, 8, 46015 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Restaurante Iván,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106790165836699192178"">Enrique Benavent Revueltas</a>'], 'photo_reference': 'Aap_uED_4s6qZ0WOB0WzXSJ6UylvUwU_sftns66swd0sWIftZTyqThUf3k-cciIEn0b8a11tj7SHoWrX57rCxEd2KYEbUY0uNInsAGW_fk1DYBcSVokci4Fk7e8RJ0k2dDSKmMWKV9cbTStHoEAfAJsGA-WLY7lUgDno_Z5KIHhF5bgR0vr5', 'width': 3968}]",ChIJEeAZbmJPYA0RkSbKbd457dg,4.6,ChIJEeAZbmJPYA0RkSbKbd457dg,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",858,39.4851703,-0.3997998,39.48654342989272,-0.3983987201072778,39.48384377010728,-0.4010983798927222,True,FJP2+33 Valencia,8CFXFJP2+33,1.0,
615,OPERATIONAL,"Carrer de Villanueva i Gascon, 10, 46008 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Alcantara Bistrot,"[{'height': 1908, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115636312803656580206"">A Google User</a>'], 'photo_reference': 'Aap_uEBTEuUm5r_Rx3-JNVo5l8wp8jl1OXkW2EbnK1jlo6CUJjhR5np_tK-WBODHDux6KhBY3j-G8OeiMVMHtmQ268uP6tHQR95h8PnU33sxIcr-dGJIEmJ_0zxBQQvBLf8cZqwZehCrKONmHfDwYbM7_3qmav8DrOeiZFCOaRVI2fsOoyjQ', 'width': 2779}]",ChIJwZ7rswtPYA0RB1niYB7YgQc,4.7,ChIJwZ7rswtPYA0RB1niYB7YgQc,"['restaurant', 'food', 'point_of_interest', 'establishment']",140,39.4701123,-0.3897441,39.47143037989272,-0.3883830201072778,39.46873072010727,-0.3910826798927222,True,FJC6+24 Valencia,8CFXFJC6+24,,
616,OPERATIONAL,"Carrer de Juan Ramon Jiménez, 4, 46460 Silla, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Turco Kebab Turquesa,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103039642152558738773"">A Google User</a>'], 'photo_reference': 'Aap_uECmQgUibK1J14Gmsjxi5e2NJKt8I8CrpszUshAyDu0mxQ8-Sn5wB3G9CNMdFgh1fZYFoPE4-tKP5C_ASa1zf1LYGP2VNsub2SItQHjVcXGkE4AeXghEZTixeXjEmAHEfOy7bSxWX4Wv8hzMR-FMPH2aICxipAGfHeUj5ijNIznlus02', 'width': 1080}]",ChIJtTRPVFFMYA0RIeVUXuOnVMs,4.3,ChIJtTRPVFFMYA0RIeVUXuOnVMs,"['restaurant', 'food', 'point_of_interest', 'establishment']",295,39.3661199,-0.4078566,39.36748742989273,-0.4065822201072777,39.36478777010728,-0.4092818798927222,True,9H8R+CV Silla,8CFX9H8R+CV,1.0,
617,OPERATIONAL,"C. de Sant Vicent Màrtir, 26, 46002 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,La Terrazza - restaurante italiano - pizzeria,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104834639115730272607"">Jnbservis Jnb</a>'], 'photo_reference': 'Aap_uEAag3_ai0UTulah4FDq_4RRHkJXdGBhNMWOfsuwbeJUCJwbfpSRVwb0FTqWUV2PituxZ-MLvWeIq_0jBYhyXbB4d6hD2k-2SzDtOeNDN-BcLW4_bOfhzlFT6eeVmevG9RIA5hlf3S1z-s1rpOLOMoN5hSxCo20b2qRgEJlu_aPjyKKM', 'width': 4608}]",ChIJieStLo5PYA0R6Zxy2_myo74,4.4,ChIJieStLo5PYA0R6Zxy2_myo74,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",518,39.4714694,-0.3776568,39.47281922989272,-0.3763069701072777,39.47011957010728,-0.3790066298927222,True,FJCC+HW Valencia,8CFXFJCC+HW,2.0,
618,OPERATIONAL,"Passeig de l'Albereda, 3, 46010 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Jauja,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108446385530061714500"">A Google User</a>'], 'photo_reference': 'Aap_uED1scey3vcht_ng4cNeaJxTzS6obDxYEYOP6wcTzjReqvYxAD0Shu8q3rgoeg5ftHzX0AAI43z_h18-yFivMno70L4ORYmcBQMsVtziJRWe3Ms9ORtdlUIaslX08K5uYN_cmv4lrIC8EhNFAVoMvVPVkZkBUi-egUPCSYsKt5zxjakq', 'width': 3264}]",ChIJ2V5Y-a9IYA0R5Xvv_OS1lB4,4.2,ChIJ2V5Y-a9IYA0R5Xvv_OS1lB4,"['restaurant', 'food', 'point_of_interest', 'establishment']",303,39.4758819,-0.3656043,39.47719657989272,-0.3643148201072778,39.47449692010727,-0.3670144798927222,True,FJGM+9Q Valencia,8CFXFJGM+9Q,,
619,OPERATIONAL,"Carretera del Palmar, 21, 46012 Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Nou Racó,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103737246949702650677"">J. S.A</a>'], 'photo_reference': 'Aap_uEAqlSrxj2UdBbkuc_qsdpKphUTkuiUjz2d1A5NQS4kLy76Gpm6RvbysEQPTy7UUn_x9HgaYGAeEMKdc4cbU2dKwsqiF3_5hlnB0YpVvvLO3cFVK67tF9FNS0K_3wHLK6qTwzQZf98jkXC1bIz_DeKWdExIP0ar8KOtaia8ceVD3n9rS', 'width': 3264}]",ChIJhSy068dKYA0ReXvjWfzFMMo,4.3,ChIJhSy068dKYA0ReXvjWfzFMMo,"['restaurant', 'food', 'point_of_interest', 'establishment']",2413,39.3259601,-0.3195601,39.32730992989272,-0.3182102701072777,39.32461027010728,-0.3209099298927222,True,8MGJ+95 Valencia,8CFX8MGJ+95,3.0,
620,OPERATIONAL,"Av. de la Gola del Puchol, 6, 46012 Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,RESTAURANTE LAHIVER,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100416147933030709371"">Jose Gomez</a>'], 'photo_reference': 'Aap_uECFzXCYazx3F5dJ_PR-Uz9opKIMwr7kFzzjSVVbQ_Erm3lPHY4oKtWmP9n1FmmJpEc8AklEIlBjQHGktuTNgCBXKUsapkPZoq5-NXVrg5_tYtBb7NO9Oc2iQB4sMCoCnbhvxaElHIkVjsviMG_QzY-XU09BrkV9yit1AN8ZpNHk4kv9', 'width': 3000}]",ChIJxcoLkvRKYA0RifuG0H-s0EM,4.2,ChIJxcoLkvRKYA0RifuG0H-s0EM,"['restaurant', 'food', 'point_of_interest', 'establishment']",820,39.3570656,-0.3218595,39.35843337989272,-0.3205837201072777,39.35573372010728,-0.3232833798927222,True,9M4H+R7 Valencia,8CFX9M4H+R7,2.0,
621,OPERATIONAL,"Avinguda dels Pinars, 18, bajo, 46012 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ca Pepe,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101360739518931169674"">Restaurante Ca Pepe</a>'], 'photo_reference': 'Aap_uEBS13jstYOP7CAwQnpfMEuzX9vzZooGeKCpcqtn_I-iVoxVa7MtweWtVHE0IkcmjmoBDFw_fFB_DRomoYlPnnVYvrsrLibSphXdFzIgWzEmN7Owf-2FP7xIkFvjNS1DRY6Xs-FSaZWroQsG-XAl4_T7qPCUlxwHULF0L1e0199SzBfK', 'width': 3024}]",ChIJc0aU-_NKYA0Rdr9Ytb1pdf4,4.1,ChIJc0aU-_NKYA0Rdr9Ytb1pdf4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2035,39.3827163,-0.3324717,39.38402927989272,-0.3311075701072778,39.38132962010727,-0.3338072298927223,True,9MM9+32 Valencia,8CFX9MM9+32,2.0,
622,OPERATIONAL,"Playa de pinedo, 20, 46012 Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Maremar,"[{'height': 853, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101082325253488036515"">A Google User</a>'], 'photo_reference': 'Aap_uEDcsoFwT1nZlzmLRyeTz1mJyNzDhp3NehAlmyv10P59sAIpg9wHaO7MVDRj-5-WXGJtEPUX4vwjoMCrrI0_NWh3t6dqiK0Kj65CtnK9bSkK2ifshFHit2ZqQgDvrbkpdRYFU_CXPO_SXk__TWz9uhiF1cuezcJxt0nyy93rw_knRkbw', 'width': 1280}]",ChIJY8osDoBJYA0RfNymePXhi4I,3.9,ChIJY8osDoBJYA0RfNymePXhi4I,"['restaurant', 'food', 'point_of_interest', 'establishment']",874,39.4140076,-0.3331974,39.41531277989272,-0.3320832201072778,39.41261312010727,-0.3347828798927222,True,CM78+JP Valencia,8CFXCM78+JP,,
623,OPERATIONAL,"C. del Musico Jose Manuel Izquierdo, 16, 46470 Catarroja, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Restaurante Viu,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103205711299995091202"">Mirella Cifuentes</a>'], 'photo_reference': 'Aap_uED3VBxETasPgYE412l8Tbjb43w-Q3cFOyXaw606nKLKgejbbAxm56KyzS3bKJLDYCdwgnDta7JzUE1Gb-k3HqrUbYhfn0jQgRF-TEWp0Sx_iZs5m5HHjEanoqOaVt7KemFd8PjpW7VrQ-zrjWAqZMEcfwT7WRU8naCrXXCnU0R2oqYb', 'width': 4000}]",ChIJ3YpgDydMYA0RnCCxaz0iOqA,4.5,ChIJ3YpgDydMYA0RnCCxaz0iOqA,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",301,39.400969,-0.4003660000000001,39.40232547989272,-0.3990234701072778,39.39962582010727,-0.4017231298927223,True,CH2X+9V Catarroja,8CFXCH2X+9V,2.0,
624,OPERATIONAL,"Carrer de Martínez Cubells, 8, 46002 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Péndola Restaurante,"[{'height': 2240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101750586768702757008"">PILAR SORIANO DOMENECH</a>'], 'photo_reference': 'Aap_uECVRjRaYFLOd54Wl_Erd9TF9EgcMK2lmZHQoWTjWoj_nkK31wVPsY0EPMfgkqYitnUSgm06NnUJ71yYyzBsxPkWv2bWA8po-BE03fqbiiv3NOBBG1DYDQPqR6Ldgb6tq2odxzHSG7w2y_fmgrRsmBzSG8y79DB8Tqr0A8uwQmKK0DtC', 'width': 3968}]",ChIJGXvTAjFJYA0R1ep8Cu2lySM,4.2,ChIJGXvTAjFJYA0R1ep8Cu2lySM,"['restaurant', 'food', 'point_of_interest', 'establishment']",106,39.4681103,-0.3743757,39.46953752989272,-0.3730179701072777,39.46683787010728,-0.3757176298927222,True,FJ9G+66 Valencia,8CFXFJ9G+66,,
625,OPERATIONAL,"Avinguda dels Pinars, 14, 46012 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Arrosseria Vicent,"[{'height': 854, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114673274960173494049"">VICENT - Bar y Restaurante - EL SALER</a>'], 'photo_reference': 'Aap_uEA5kZEqbIIFByiDSb7kQDocJX6hxxuzJdELx-ug7fuS-8h0ztXxkk0TLcnQPlsJeigKr6JSk37FcwlV47thNYdty5by9gJ7SZ9StqQVDuOWaMQ4YhiIxzC8NqRlg1Qy5pKD4ay-loTgM2qQ_1pFsFX4cOeh706zY83x5tuPBJBY2kFK', 'width': 1280}]",ChIJc0aU-_NKYA0ROEHZhPYkuw4,3.4,ChIJc0aU-_NKYA0ROEHZhPYkuw4,"['restaurant', 'food', 'point_of_interest', 'establishment']",515,39.3828128,-0.3324711,39.38418077989272,-0.3310631701072778,39.38148112010727,-0.3337628298927222,True,9MM9+42 Valencia,8CFX9MM9+42,1.0,
626,OPERATIONAL,"Av. de les Balears, 28, 46023 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante La Mar,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101759621519976504630"">Maria Soledad Galletto</a>'], 'photo_reference': 'Aap_uED_u9FNuqD2Lp3KkchgIsHN2VebQlc5cDpXJnZ2PQ_Bkzt3t9_S1ZsYfv7JbxqnS6Uk2jiQ8Q50llP5o4fTbDnz0XNS-FOtgZUDMYjGtWBNLeQQUU5HaOlbLcO8EYGbVmyIgING9a0a1Ba5iUWc1K_ZrJF4B7CX_SJ53lyIyb_Lkk55', 'width': 4128}]",ChIJx12tq-tIYA0R_pNlYFx6df8,4.1,ChIJx12tq-tIYA0R_pNlYFx6df8,"['restaurant', 'food', 'point_of_interest', 'establishment']",326,39.4623518,-0.3534526,39.46380037989272,-0.3520578201072778,39.46110072010728,-0.3547574798927222,True,FJ6W+WJ Valencia,8CFXFJ6W+WJ,2.0,
627,OPERATIONAL,"Carrer de l'Anguilera, 4, 46012 Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Leo,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116799494540444053343"">Antonio Lag</a>'], 'photo_reference': 'Aap_uECjfrexp8zdoyPv0rl7Zkt4ZJbFBe6DQKWAlowWT0OR66amcoRlS2hgcTT8SUL-jtMZq5-oFeUA5fybT_VO8qg7vPeMIHUEdQeZKn9SG7aD7TgMRCAUpzIuG52GRbWQERVxXdCXKn19YEi2bqO6chMi-J38eKTo3owJfbOB0F2opuQv', 'width': 4032}]",ChIJJ3ZU7zVKYA0R4YRnIeaUq00,4.5,ChIJJ3ZU7zVKYA0R4YRnIeaUq00,"['restaurant', 'food', 'point_of_interest', 'establishment']",566,39.3833639,-0.3330639,39.38470642989272,-0.3317012701072778,39.38200677010727,-0.3344009298927223,True,9MM8+8Q Valencia,8CFX9MM8+8Q,2.0,
628,OPERATIONAL,"Carrer Juan de Austria, 2, bajo, 46200 Paiporta, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante La Gruta,"[{'height': 1908, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102616851846432861525"">A Google User</a>'], 'photo_reference': 'Aap_uEB2aSSErOf4-kgMTVGyo-N1M0EzTASq56pFaQpIjEGtfNSLGMeAtb_8B3NE04rSTAbOF3Vm9utPcB9aSjNwdUwIwL_eEVa45A6FDTtFv7_L6qHxm2IJHfI2cDCnwI7I62iDxBwCT3USHAss1VyBwA9CAuq9rlRVwgUl4ND2CoX2J_Y', 'width': 4032}]",ChIJE6AmcUROYA0RoZRInG-T_Bg,4.4,ChIJE6AmcUROYA0RoZRInG-T_Bg,"['restaurant', 'food', 'point_of_interest', 'establishment']",816,39.4290792,-0.425073,39.43042902989271,-0.4237231701072778,39.42772937010727,-0.4264228298927222,True,CHHF+JX Paiporta,8CFXCHHF+JX,2.0,
629,OPERATIONAL,"s/n, Paseo Pintor Francisco Lozano módulo 3, 46012 Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Arrocería Duna,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106775100165997699531"">Manuel de Pablo Deco</a>'], 'photo_reference': 'Aap_uEBWjwf9AFt8Co-WLpnNUKvO4i3xwWpOiOoZA3v-eCjPwHkKLfxpgwUAcK12deNEAZ0zevrmac_MyiUpJ1F6joWlTGAic4JboNL6fE6HDVrln5i6EHc0UyJILGw8FhSuB7B4s1GXWxC2tjMPZm6O3-4vKk476ZFCMla_dCEP0b-1O6z1', 'width': 5312}]",ChIJnx6TekNKYA0RgBta28Bkwpk,3.8,ChIJnx6TekNKYA0RgBta28Bkwpk,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2213,39.3741469,-0.321911,39.37550162989272,-0.3207700201072778,39.37280197010728,-0.3234696798927222,False,9MFH+M6 Valencia,8CFX9MFH+M6,3.0,
630,OPERATIONAL,"Avinguda d'Alacant, 126, 46460 Silla, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurante Santa Ana,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113801972943282701516"">Carmina García</a>'], 'photo_reference': 'Aap_uED_OFDQvkcICj1XX3pn7xs0IKV9Hkli3IVk0WU3XccbAj3Yx17Aago-a5x20TvGQEE_BoxOKHLorB5eyGMsFYWlFJ6Rj5iwRtmbICcD_09rnV1Bv66h5uqpWx52ZGsiaIi6Vrmej7HfEGbEQzPUiTu9Rn2xyB0DovVpIvF0erdm4tq9', 'width': 3024}]",ChIJLcXJG_9MYA0Rua9DQduw2As,4.4,ChIJLcXJG_9MYA0Rua9DQduw2As,"['restaurant', 'food', 'point_of_interest', 'establishment']",297,39.3594217,-0.4093046,39.36076462989273,-0.4079567201072777,39.35806497010729,-0.4106563798927222,True,9H5R+Q7 Silla,8CFX9H5R+Q7,1.0,
