,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code
530,OPERATIONAL,"Carrer d'Alboraia, 45, 46010 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Colada Expres,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110961806095274598278"">mig mig</a>'], 'photo_reference': 'Aap_uEA1JMdA4Q7na3PEPQRTPW7tIfIohp2ZTH2z_lEJY74_heqKTVBNzLGYySsdYtT9f1JmBaT6qrgc7-pTbafI3_ZD6M5nApA9N_7mqj1XgUBlBOgh5uUUMMgijgMaytEHuzJ9gi1dULTi8hTHD_qs4nGRXXKer79kr07g5cukHlhOwcmq', 'width': 3000}]",ChIJh_HT7KlIYA0R7_KanDed03w,4.1,ChIJh_HT7KlIYA0R7_KanDed03w,"['laundry', 'point_of_interest', 'establishment']",28,39.484553,-0.369422,39.48589307989272,-0.3679902201072777,39.48319342010728,-0.3706898798927222,True,"FJMJ+R6 Valencia, Spain",8CFXFJMJ+R6
531,OPERATIONAL,"C. de Donoso Cortés, 46005 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,CE Colada Expres Lavaderias Autoservicio,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100875645544284011908"">PACO CASTILLO</a>'], 'photo_reference': 'Aap_uEBy3ofZOSHS9UacYI6XkzAQbmaq5nrwqgApX4tqcminPmn6TfvzBNoKczW8IJT_ecr-Zxx1TwitUFPrSnonVj4f1NDLEOLqv-kZL27Riy9JsJtdY78nv6_R8xnrQ-d417TgQrcARnO-NnRxz3bQuNfFic9NZgwQm6uMDBnuwOd403kO', 'width': 4160}]",ChIJjSZlzMtIYA0RNPd62lcXU5E,3.8,ChIJjSZlzMtIYA0RNPd62lcXU5E,"['laundry', 'point_of_interest', 'establishment']",37,39.4623673,-0.3709705,39.46369457989272,-0.3696213701072777,39.46099492010728,-0.3723210298927222,True,"FJ6H+WJ Valencia, Spain",8CFXFJ6H+WJ
532,OPERATIONAL,"Carrer de Martí l'Humà, 25, Bajo 2 Derecha, 46008 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LAVANDERÍA AUTO SERVICIO KWL CALIXTO,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109209017785829883374"">A Google User</a>'], 'photo_reference': 'Aap_uECSUDdEGcZW6Fe_oib9RkWMX-hpaezPgdtvVvmHQRYKY0QgiEdMmJdM7DmcP81HmY_TrjJW9bfFUa3eDDPrUa3K-fc7bi38yLPt4ywge3uuisH5jMPyBbryLkFtIFKnbCZ-tS4vboeHTycMF9yxFZpz9lQocJzs-H9gDPkHjBrZbDlw', 'width': 4032}]",ChIJUyg-YUFPYA0RRf6r0LaEr8Y,4.3,ChIJUyg-YUFPYA0RRf6r0LaEr8Y,"['laundry', 'point_of_interest', 'establishment']",24,39.4700188,-0.3903495,39.47136862989272,-0.3889996701072778,39.46866897010728,-0.3916993298927223,True,"FJC5+2V Valencia, Spain",8CFXFJC5+2V
533,OPERATIONAL,"Av. del Primat Reig, 151, 46020 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lavadería autoservicio Lavanda Laundry Primado Reig,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103587149575533771546"">Pablo Gamarci</a>'], 'photo_reference': 'Aap_uECEKyvlP-rHCMYbsfYidFJKssiL_kBqQOXvi8FgP9YxX8EbDmO2KuSd9TfzgbHCcaNDOj9bvpMzOj0yGqWIT30NJfKpVQKLQ7LXj6D4jgv0Bxme-baG-SlOp2gYmNBnyzLBostLhMFBqaK2_FIiPdxSWAs-xuEl4v7dxmL975SwNUGQ', 'width': 2048}]",ChIJE9iZzaZIYA0RW6xz2tsiqoE,3.2,ChIJE9iZzaZIYA0RW6xz2tsiqoE,"['laundry', 'point_of_interest', 'establishment']",18,39.4824202,-0.3606714,39.48373772989272,-0.3593199201072778,39.48103807010727,-0.3620195798927222,True,"FJJQ+XP Valencia, Spain",8CFXFJJQ+XP
534,OPERATIONAL,"Av. del 25 d'Abril, 2, 46113 Montcada, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,La Buga Pincetes,"[{'height': 2681, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101125189165689040644"">A Google User</a>'], 'photo_reference': 'Aap_uEAyIqnq-JNIVV72SYdheOBzZmeOI1khYDcOCJHE87ZGIlXErh82IQJBZme4QngVPlyTqIlme0NeKaWVjgm1vAcbdnnffpTIhNy0ltslwEoIj4mEpsQQ9jg6MDxqPg4lLW3aGb_ki4MvNrND0JJ5JA85G3KOL95PvCPfuFJvnPar3uRK', 'width': 3673}]",ChIJFezMhUBEYA0RDrVyH4nv5HQ,4.5,ChIJFezMhUBEYA0RDrVyH4nv5HQ,"['laundry', 'point_of_interest', 'establishment']",20,39.5448806,-0.3941199,39.54623042989272,-0.3927700701072778,39.54353077010727,-0.3954697298927222,True,"GJV4+X9 Moncada, Spain",8CFXGJV4+X9
535,OPERATIONAL,"Carrer Tirant lo Blanc, 8, 46960 Aldaia, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Logralimp SL,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107830403907551135990"">A Google User</a>'], 'photo_reference': 'Aap_uEDVSVTsKhlchEnUO47ZwJAvoOyQXGFEbPHDMcd5tfMBDokwASrLsFQX2lnwdQ-mHZIdLcDU5WD8XVx_wxPCAopiLT5N3o42NBYXIJK2_6bMqPHb2uE6HJDY2I1Q9vF_iuhiCEwiJ3aIMBACJvG8GnPMly-JD_IXbldnYn1agFmocB4k', 'width': 3024}]",ChIJAXxJuGtQYA0RKty20zXjdIM,4.3,ChIJAXxJuGtQYA0RKty20zXjdIM,"['laundry', 'point_of_interest', 'establishment']",12,39.4678916,-0.4723741,39.46931222989273,-0.4711432201072778,39.46661257010729,-0.4738428798927222,True,"FG9H+53 Aldaia, Spain",8CFXFG9H+53
536,OPERATIONAL,"Carretera de Llíria, 113, 46100 Burjassot, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Servinet Rapid, S.L.","[{'height': 1201, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113015145971618136835"">A Google User</a>'], 'photo_reference': 'Aap_uECmbddZCAoVaGskMLFpJi9zokF4f_NbstO5FkcV8I30YfvudU9U1Pp3lUrcdlF55bAc4rqsFyirKUS0EaEJnkoYU0eKgTpDDmcaIVtnURZSOnE8H111sgRoZUPwrUatL1Y8pr0uTtljDjmKvn8WkU89KKGwbixNw7KPYHgHJRFYtJiP', 'width': 1600}]",ChIJxU_MGMlFYA0RQ7V8787t6BM,3.0,ChIJxU_MGMlFYA0RQ7V8787t6BM,"['laundry', 'point_of_interest', 'establishment']",4,39.512677,-0.4179794,39.51414357989272,-0.4165335201072778,39.51144392010728,-0.4192331798927222,True,"GH7J+3R Burjassot, Spain",8CFXGH7J+3R
537,OPERATIONAL,"Avinguda Blasco Ibáñez, 41, 46920 Mislata, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tintorería y Lavandería Sarrión,,ChIJwYdXt51PYA0R9vKpY9rMfrg,3.8,ChIJwYdXt51PYA0R9vKpY9rMfrg,"['laundry', 'point_of_interest', 'establishment']",11,39.4717731,-0.41439,39.47315972989273,-0.4130637201072778,39.47046007010728,-0.4157633798927222,,"FHCP+P6 Mislata, Spain",8CFXFHCP+P6
538,OPERATIONAL,"Carrer dels Sants Just i Pastor, 59, 46022 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Open Clean,,ChIJs1xVEJJIYA0RsRw9MPVgDYI,3.8,ChIJs1xVEJJIYA0RsRw9MPVgDYI,"['laundry', 'point_of_interest', 'establishment']",15,39.469593,-0.34733,39.47089232989271,-0.3459726201072778,39.46819267010727,-0.3486722798927222,,"FM93+R3 Valencia, Spain",8CFXFM93+R3
539,OPERATIONAL,"Carrer de la Blanqueria, 9, 46003 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Carmen Laundry Serranos,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103658159733079419201"">A Google User</a>'], 'photo_reference': 'Aap_uED6NY3PbmoGg12jfMU_GfKCgw73SxUGNk-aViOMcs2UVQuUBYmimLpICrT6sgzh7GCTvPbHbCrCaPGG96YrmOXqjiK6pNC5WTTCU8trSNh7N5LZV96RP6eOJal6Rlx8ymRyEo-BfreKUPYw1dS5S-3BR1SW94hcJRZt6_Uv61QTzurD', 'width': 3024}]",ChIJPebwV3tPYA0RGCd2Io45mGg,5.0,ChIJPebwV3tPYA0RGCd2Io45mGg,"['laundry', 'point_of_interest', 'establishment']",1,39.4798686,-0.3772439,39.48124967989273,-0.3758457201072777,39.47855002010728,-0.3785453798927222,True,"FJHF+W4 Valencia, Spain",8CFXFJHF+W4
540,OPERATIONAL,"Carrer d'Alejandra Soler, 9, 46003 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Carmen Laundry Quart,"[{'height': 3021, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116021069004503530756"">A Google User</a>'], 'photo_reference': 'Aap_uEAqolWwoU0hzRt_4YEcatRPI9BMFDwKXYY2YX5qaa7aplLWwHtdyYS61jTQ0JpufPBRRTSKp4jBl-s2xIvAbfCsne_QQmwxhn7Uu1XKK2EdZY-zATNuS9keuVYe7EuPgUuyluT2lPFYty2M1HAWG_IXZnTxzb_M6D_OdgTF26eV_ptd', 'width': 4032}]",ChIJb_C1XFBPYA0RHjXSnXr22vs,4.4,ChIJb_C1XFBPYA0RHjXSnXr22vs,"['laundry', 'point_of_interest', 'establishment']",26,39.4774164,-0.3828649,39.47877597989272,-0.3815129201072778,39.47607632010728,-0.3842125798927222,True,"FJG8+XV Valencia, Spain",8CFXFJG8+XV
541,OPERATIONAL,"Carrer d'Alcanyís, 36, 46019 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Laundry Room Lavanderías Autoservicio,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115658328119032629526"">Samir Rojas</a>'], 'photo_reference': 'Aap_uEAoFNRlP5oq8z3Jly2WC9FU0KJGxDwV-6ffE99m-kZDxImHP-waZWhGatYJ4wXuh3xOjo_2LOvx1FyjNzzJTwwYtY21-LTc6b-BapjvXk79vf0Ul5AS8mGQhNQjnxXma2YdLFbRPjO8Rne7KRMUoWcz3nPQ8yTcB_bD4lk9Fh3fUpC3', 'width': 4032}]",ChIJLUw2lPxFYA0RWYFfkSDet_g,4.8,ChIJLUw2lPxFYA0RWYFfkSDet_g,"['laundry', 'point_of_interest', 'establishment']",48,39.4946917,-0.3785937,39.49603347989272,-0.3772784701072778,39.49333382010727,-0.3799781298927222,True,"FJVC+VH Valencia, Spain",8CFXFJVC+VH
542,OPERATIONAL,"46980, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lavomatic Lavanderia Autoservicio,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107093340343436159319"">OSKAR HIROKI</a>'], 'photo_reference': 'Aap_uECd77pRoMPEyWXHhLhNmhSOZZ1RAC21Z-2yS1HsYf1_0JjdLDkbrd9v9XPq8qfVtKCMMeVPAhnJPX06SoAxhexWb8v3JnAv_jA_I5x3S7jxgzSXLbQw-ETeenJYWIScb0KADFdyb8a3dR2B22ooOWpQM1P7vfjD50zb9dHXGp9170rj', 'width': 1080}]",ChIJkfldMNdEYA0Rftnh69h4RVw,4.1,ChIJkfldMNdEYA0Rftnh69h4RVw,"['laundry', 'point_of_interest', 'establishment']",9,39.5315945,-0.4424452,39.53295457989272,-0.4411079201072777,39.53025492010728,-0.4438075798927222,,"GHJ5+J2 Cruz de Gracia, Spain",8CFXGHJ5+J2
543,OPERATIONAL,"Carrer dels Tomasos, 20, 46006 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ruzafa Laundry,"[{'height': 422, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102149977645553679436"">A Google User</a>'], 'photo_reference': 'Aap_uEDWkmHItoReVuSERLmIZLYLsFevkho8ZQeJq7Sp_CnJ04ch-2cly5ctM-GZ-rue3bFJhreEXxu7jyulA9fpTrs87lGtKqjRDy9lJaULyy2XRjqTSV7SmgbiBqGfS7fcznXxK_5QLnRIrVOw-CZmsbC2B82d-oBhR7Hrzzwa_6BwP9QH', 'width': 750}]",ChIJ6V7GqY9JYA0RIBmFzYnp3Zk,4.7,ChIJ6V7GqY9JYA0RIBmFzYnp3Zk,"['laundry', 'point_of_interest', 'establishment']",11,39.461641,-0.3717813,39.46290222989273,-0.3703736201072778,39.46020257010728,-0.3730732798927222,True,"FJ6H+M7 Valencia, Spain",8CFXFJ6H+M7
544,OPERATIONAL,"Carrer dels Sants Just i Pastor, 64, 46022 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lavandería Autoservicio Lavanda Laundry Justo y Pastor,"[{'height': 871, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107466203596169402745"">N3 INTEC LAUNDRY</a>'], 'photo_reference': 'Aap_uEAaWkS9FzxNNBx5O1UCvB3uGWOli8oe_D_FVQxTYjE5Thi9TswW7swzoeiSrXDN80xZq7bXRjRYBHrih2RB9uKfv1-kfqkYgiEdU6eIMn568isgbiavWBWNvpFmyDIJ8xMpnJLFNior-2ygFVE100xwPNJy8zqsDBc7ecahKjJ5hF7e', 'width': 1546}]",ChIJ-RjWdZhaYA0Ri8jpcoxpgEU,4.4,ChIJ-RjWdZhaYA0Ri8jpcoxpgEU,"['laundry', 'point_of_interest', 'establishment']",47,39.46946500000001,-0.347995,39.47085102989272,-0.3466508201072778,39.46815137010728,-0.3493504798927222,True,"FM92+QR Valencia, Spain",8CFXFM92+QR
545,OPERATIONAL,"Rda. de Narcís Monturiol, 5, oficina 9, 46980 Paterna, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Oficinas centrales Lavanda Laundry. Franquicia de lavandería autoservicio.,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108622803203148020829"">A Google User</a>'], 'photo_reference': 'Aap_uEAvc4GSP0EHI2SiSLSiCoERsTHeo8ebp9ZG8i1-46EVsKRQYG9PsJs7RqCTBM1Ooa5i0MCUxBJa-_An9_IJh3LuzsJzBk7XnqrfBPjFLcaHt2TKHA63emEtVW4SOaDht4-uG4c4yid0XS0bBx3q6w3zYwTgy-FbmXcMV1sYj_LBOX9B', 'width': 3264}]",ChIJ35_0xkBbYA0RmM8HdlOIo88,4.4,ChIJ35_0xkBbYA0RmM8HdlOIo88,"['laundry', 'point_of_interest', 'establishment']",7,39.5489393,-0.4649022,39.55039892989272,-0.4637092701072777,39.54769927010727,-0.4664089298927222,False,"GGXP+H2 Paterna, Spain",8CFXGGXP+H2
546,OPERATIONAL,"Carrer de Francesc Sempere, 9, 46006 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,California Laundry,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114675148626322555765"">A Google User</a>'], 'photo_reference': 'Aap_uEAAUGLTtvEKVpMRxJZ-5v__IRNH9l8CWcWyl5SAN5vY9YrVbsJoEraMnpdjEkQzmIu2M-MFy4LIZeXzRVJyx-fp4ZlL25OOH-0CtiR7dpkGKQgtzwUeV6dJc7aW5X2zD3X7owapxXPqzyIWGzDDdp0UOOyk3yukt9Ti-fDEgpP9AvAN', 'width': 4032}]",ChIJ_TWxG2JJYA0R4dI6iRXN5y4,5.0,ChIJ_TWxG2JJYA0R4dI6iRXN5y4,"['laundry', 'point_of_interest', 'establishment']",8,39.4610041,-0.3713751,39.46239047989272,-0.3699256201072778,39.45969082010728,-0.3726252798927222,True,"FJ6H+CC Valencia, Spain",8CFXFJ6H+CC
547,OPERATIONAL,"Carrer de Guillem Sorolla, 1, 46001 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,la lavandería blue-wash line,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107328067223381850577"">Alice Fay Marsh</a>'], 'photo_reference': 'Aap_uEAj0k6U8mNcSghNx6mSTG7bwKGhzCs9-QOU5vyUmV7aVg0hpNX3crjM-XVm3Dyp_nZB74LbEcSMSiJNYVrZP7ZCTBk1U0zFu2v-T4yRzpSuWGG3QeQ-83a7HTy2iSWaqH4Kd1_qdGRM5qmhhp16Mk2ay42gYUDwF4Q4q8iYSIL-IXKj', 'width': 3024}]",ChIJZ8mU9k5PYA0RIiidZZTABIU,3.7,ChIJZ8mU9k5PYA0RIiidZZTABIU,"['laundry', 'point_of_interest', 'establishment']",53,39.4726522,-0.3810876,39.47402737989273,-0.3797409201072777,39.47132772010728,-0.3824405798927222,True,"FJF9+3H Valencia, Spain",8CFXFJF9+3H
548,OPERATIONAL,"Carrer de Rubén Darío, 24, 46019 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,AGUACERO LAVANDERíA,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108276954686667573143"">ricforpe</a>'], 'photo_reference': 'Aap_uEBywmQnCNfUz5gA7sTLZj4yqzf6Hu6aAN-7ZcPPkP-Jwsk3aXX3pcUAGm2FhLLdBJ1I81u87aYBMqWp_i7xbxnD3jPfTjmKiRp3qjFjG4obuFzpkmbzv--Y6ANk629vw6yro10qXjAMdbW4NyLuPKSJhK6MVg2teHypMVBYgCJwpiTv', 'width': 1920}]",ChIJ3cx5dZlIYA0RlgCZsu1DWwU,4.6,ChIJ3cx5dZlIYA0RlgCZsu1DWwU,"['laundry', 'point_of_interest', 'establishment']",9,39.4782265,-0.3523135,39.47942402989272,-0.3510497201072778,39.47672437010727,-0.3537493798927223,True,"FJHX+73 Valencia, Spain",8CFXFJHX+73
549,OPERATIONAL,"Carrer d'Alboraia, 45, 46010 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Colada Expres,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110961806095274598278"">mig mig</a>'], 'photo_reference': 'Aap_uEA9mKZKXxpw871w40lU7aUymvrndX3ZZQD3kQcqYSzbWf6qg0LbCAkaKhEdSu9-imcLcytaEHrfke4lLE9Zp64GtQIx9yUASA6wH93-q51UfNTSw56JdSGIM5mNSxCNOdeWgLEklHBQcOpRJwwgCBVOsMCWXnLY2lXprKkRr2qEnung', 'width': 3000}]",ChIJh_HT7KlIYA0R7_KanDed03w,4.1,ChIJh_HT7KlIYA0R7_KanDed03w,"['laundry', 'point_of_interest', 'establishment']",28,39.484553,-0.369422,39.48589307989272,-0.3679902201072777,39.48319342010728,-0.3706898798927222,True,"FJMJ+R6 Valencia, Spain",8CFXFJMJ+R6
550,OPERATIONAL,"C. de Donoso Cortés, 46005 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,CE Colada Expres Lavaderias Autoservicio,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100875645544284011908"">PACO CASTILLO</a>'], 'photo_reference': 'Aap_uEDTQofTm9JUkyVP4uJU5MOY0HPqn88zsedOKno7MOob82DCsmShYBMyGwco3qFVXrIVNmXMoqsTX4pLmRYLsIHjTfBKgA778C8ve3Y4mzmfzXQycDcrQ7yyBJtmAxUezCeMTSvqBXnMwH9vF-HA08d9vkSzHKbxroZ4caTD_inpSKeo', 'width': 4160}]",ChIJjSZlzMtIYA0RNPd62lcXU5E,3.8,ChIJjSZlzMtIYA0RNPd62lcXU5E,"['laundry', 'point_of_interest', 'establishment']",37,39.4623673,-0.3709705,39.46369457989272,-0.3696213701072777,39.46099492010728,-0.3723210298927222,True,"FJ6H+WJ Valencia, Spain",8CFXFJ6H+WJ
551,OPERATIONAL,"Carrer de Martí l'Humà, 25, Bajo 2 Derecha, 46008 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LAVANDERÍA AUTO SERVICIO KWL CALIXTO,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109209017785829883374"">A Google User</a>'], 'photo_reference': 'Aap_uEBF0dg94dDhvCk7Wr59W90VAaPSRr7479qWoBQs31FkR21NGzhlqgz265r-f0C-Eus9UiMkgDga5vj1zeQpqtPc4-_YcIhTk37o_2Ja2do6NPfnGuXGkh4ofHxv0so_xgQ0-S2C5EPwQw3-qWzca-DkikH-j_Chp0BsjWs18gOfVWjQ', 'width': 4032}]",ChIJUyg-YUFPYA0RRf6r0LaEr8Y,4.3,ChIJUyg-YUFPYA0RRf6r0LaEr8Y,"['laundry', 'point_of_interest', 'establishment']",24,39.4700188,-0.3903495,39.47136862989272,-0.3889996701072778,39.46866897010728,-0.3916993298927223,True,"FJC5+2V Valencia, Spain",8CFXFJC5+2V
552,OPERATIONAL,"Carrer Tirant lo Blanc, 8, 46960 Aldaia, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Logralimp SL,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107830403907551135990"">A Google User</a>'], 'photo_reference': 'Aap_uEAYE3u69wnRGsxkMfRIAH3yFROiv-92hF4ipwrhGVOhg1lkisGpH5o4eJyQ8wVImTh6k2fJ9gjPFwB6gnrjU8JiJBCS400Ebm10BfG84GW3OWYIeZunzn224wZlXAzvXy7WBw5Hv7CPk0hKDVNb8VLCssuq0rhZqtL5KboMgMEq_qjJ', 'width': 3024}]",ChIJAXxJuGtQYA0RKty20zXjdIM,4.3,ChIJAXxJuGtQYA0RKty20zXjdIM,"['laundry', 'point_of_interest', 'establishment']",12,39.4678916,-0.4723741,39.46931222989273,-0.4711432201072778,39.46661257010729,-0.4738428798927222,True,"FG9H+53 Aldaia, Spain",8CFXFG9H+53
553,OPERATIONAL,"Av. del Primat Reig, 151, 46020 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lavadería autoservicio Lavanda Laundry Primado Reig,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103587149575533771546"">Pablo Gamarci</a>'], 'photo_reference': 'Aap_uEAGNdBAdVuGszd7_32pXDiuUtsJWJhB2DiVmtynzzzHEVBdQavI6oRv9M9K50nzX2eL6VSTp5ncMS0I9EAXdEBvXP8ZzSjqBiwbbWtdWO8w1N1qFdC6XnVoIRiBSBEEV2O9q5QLxT4RCwaAUf6R_NeKjqKLxVoof-A8gzRY6aOUdA-J', 'width': 2048}]",ChIJE9iZzaZIYA0RW6xz2tsiqoE,3.2,ChIJE9iZzaZIYA0RW6xz2tsiqoE,"['laundry', 'point_of_interest', 'establishment']",18,39.4824202,-0.3606714,39.48373772989272,-0.3593199201072778,39.48103807010727,-0.3620195798927222,True,"FJJQ+XP Valencia, Spain",8CFXFJJQ+XP
554,OPERATIONAL,"Av. del 25 d'Abril, 2, 46113 Montcada, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,La Buga Pincetes,"[{'height': 2681, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101125189165689040644"">A Google User</a>'], 'photo_reference': 'Aap_uEAUpaHDSGRUGdCu67qqYxFXxQxUgjy85CJsnR4e0hqXxl6B7JpI2CSOpPYTldqEpfA381SApH4ToiV9mdJhnVQYWBaQz06y2t5E5SyZ_-jfResGmxY9sVehXYwT2-L5nPgMcAr3VGrKmbFucEbfNJptfrKDxCuDF5HC8kpW3ovXqGvk', 'width': 3673}]",ChIJFezMhUBEYA0RDrVyH4nv5HQ,4.5,ChIJFezMhUBEYA0RDrVyH4nv5HQ,"['laundry', 'point_of_interest', 'establishment']",20,39.5448806,-0.3941199,39.54623042989272,-0.3927700701072778,39.54353077010727,-0.3954697298927222,True,"GJV4+X9 Moncada, Spain",8CFXGJV4+X9
